,Date,Count
583,2017-02-03,0
584,2017-02-04,0
585,2017-02-05,0
586,2017-02-06,0
587,2017-02-07,2
588,2017-02-08,0
589,2017-02-09,0
590,2017-02-10,1
591,2017-02-11,1
592,2017-02-12,0
593,2017-02-13,2
594,2017-02-14,1
595,2017-02-15,0
596,2017-02-16,1
597,2017-02-17,0
598,2017-02-18,0
599,2017-02-19,1
600,2017-02-20,1
601,2017-02-21,1
602,2017-02-22,0
603,2017-02-23,0
604,2017-02-24,1
605,2017-02-25,0
606,2017-02-26,1
607,2017-02-27,0
608,2017-02-28,0
609,2017-03-01,0
610,2017-03-02,2
611,2017-03-03,0
612,2017-03-04,0
613,2017-03-05,0
614,2017-03-06,0
615,2017-03-07,0
616,2017-03-08,0
617,2017-03-09,1
618,2017-03-10,2
619,2017-03-11,0
620,2017-03-12,1
621,2017-03-13,2
622,2017-03-14,0
623,2017-03-15,0
624,2017-03-16,0
625,2017-03-17,1
626,2017-03-18,1
627,2017-03-19,0
628,2017-03-20,0
629,2017-03-21,2
630,2017-03-22,2
631,2017-03-23,2
632,2017-03-24,1
633,2017-03-25,1
634,2017-03-26,0
635,2017-03-27,0
636,2017-03-28,4
637,2017-03-29,1
638,2017-03-30,1
639,2017-03-31,0
640,2017-04-01,0
641,2017-04-02,1
642,2017-04-03,0
643,2017-04-04,2
644,2017-04-05,2
645,2017-04-06,1
646,2017-04-07,1
647,2017-04-08,0
648,2017-04-09,0
649,2017-04-10,1
650,2017-04-11,0
651,2017-04-12,1
652,2017-04-13,0
653,2017-04-14,1
654,2017-04-15,0
655,2017-04-16,0
656,2017-04-17,1
657,2017-04-18,0
658,2017-04-19,2
659,2017-04-20,2
660,2017-04-21,0
661,2017-04-22,2
662,2017-04-23,0
663,2017-04-24,1
664,2017-04-25,0
665,2017-04-26,0
666,2017-04-27,0
667,2017-04-28,0
668,2017-04-29,2
669,2017-04-30,1
670,2017-05-01,2
671,2017-05-02,4
672,2017-05-03,0
673,2017-05-04,0
674,2017-05-05,1
675,2017-05-06,1
676,2017-05-07,2
677,2017-05-08,2
678,2017-05-09,3
679,2017-05-10,1
680,2017-05-11,0
681,2017-05-12,2
682,2017-05-13,0
683,2017-05-14,0
684,2017-05-15,2
685,2017-05-16,0
686,2017-05-17,3
687,2017-05-18,0
688,2017-05-19,1
689,2017-05-20,0
690,2017-05-21,0
691,2017-05-22,0
692,2017-05-23,2
693,2017-05-24,0
694,2017-05-25,0
695,2017-05-26,0
696,2017-05-27,1
697,2017-05-28,0
698,2017-05-29,1
699,2017-05-30,0
700,2017-05-31,0
701,2017-06-01,0
702,2017-06-02,1
703,2017-06-03,0
704,2017-06-04,0
705,2017-06-05,1
706,2017-06-06,1
707,2017-06-07,0
708,2017-06-08,0
709,2017-06-09,0
710,2017-06-10,0
711,2017-06-11,1
712,2017-06-12,0
713,2017-06-13,0
714,2017-06-14,1
715,2017-06-15,0
716,2017-06-16,1
717,2017-06-17,0
718,2017-06-18,0
719,2017-06-19,1
720,2017-06-20,1
721,2017-06-21,0
722,2017-06-22,0
723,2017-06-23,0
724,2017-06-24,1
725,2017-06-25,0
726,2017-06-26,0
727,2017-06-27,1
728,2017-06-28,0
729,2017-06-29,1
730,2017-06-30,2
731,2017-07-01,2
732,2017-07-02,4
733,2017-07-03,2
734,2017-07-04,2
735,2017-07-05,0
736,2017-07-06,0
737,2017-07-07,0
738,2017-07-08,0
739,2017-07-09,0
740,2017-07-10,0
741,2017-07-11,2
742,2017-07-12,0
743,2017-07-13,0
744,2017-07-14,0
745,2017-07-15,0
746,2017-07-16,0
747,2017-07-17,0
748,2017-07-18,0
749,2017-07-19,2
750,2017-07-20,1
751,2017-07-21,0
752,2017-07-22,0
753,2017-07-23,1
754,2017-07-24,0
755,2017-07-25,0
756,2017-07-26,0
757,2017-07-27,1
758,2017-07-28,0
759,2017-07-29,0
760,2017-07-30,0
761,2017-07-31,1
762,2017-08-01,0
763,2017-08-02,1
764,2017-08-03,1
765,2017-08-04,2
766,2017-08-05,1
767,2017-08-06,1
768,2017-08-07,1
769,2017-08-08,2
770,2017-08-09,1
771,2017-08-10,0
772,2017-08-11,1
773,2017-08-12,0
