,Date,Count
576,2017-01-27,260
577,2017-01-28,283
578,2017-01-29,326
579,2017-01-30,408
580,2017-01-31,395
581,2017-02-01,584
582,2017-02-02,428
583,2017-02-03,343
584,2017-02-04,264
585,2017-02-05,339
586,2017-02-06,405
587,2017-02-07,403
588,2017-02-08,374
589,2017-02-09,384
590,2017-02-10,463
591,2017-02-11,350
592,2017-02-12,356
593,2017-02-13,444
594,2017-02-14,418
595,2017-02-15,456
596,2017-02-16,422
597,2017-02-17,349
598,2017-02-18,329
599,2017-02-19,364
600,2017-02-20,409
601,2017-02-21,397
602,2017-02-22,417
603,2017-02-23,407
604,2017-02-24,384
605,2017-02-25,349
606,2017-02-26,345
607,2017-02-27,424
608,2017-02-28,390
609,2017-03-01,391
610,2017-03-02,380
611,2017-03-03,354
612,2017-03-04,352
613,2017-03-05,379
614,2017-03-06,491
615,2017-03-07,410
616,2017-03-08,448
617,2017-03-09,410
618,2017-03-10,401
619,2017-03-11,308
620,2017-03-12,347
621,2017-03-13,405
622,2017-03-14,391
623,2017-03-15,397
624,2017-03-16,372
625,2017-03-17,337
626,2017-03-18,315
627,2017-03-19,286
628,2017-03-20,392
629,2017-03-21,394
630,2017-03-22,385
631,2017-03-23,398
632,2017-03-24,379
633,2017-03-25,303
634,2017-03-26,735
635,2017-03-27,685
636,2017-03-28,675
637,2017-03-29,564
638,2017-03-30,501
639,2017-03-31,400
640,2017-04-01,372
641,2017-04-02,398
642,2017-04-03,417
643,2017-04-04,396
644,2017-04-05,384
645,2017-04-06,413
646,2017-04-07,362
647,2017-04-08,285
648,2017-04-09,348
649,2017-04-10,364
650,2017-04-11,349
651,2017-04-12,353
652,2017-04-13,379
653,2017-04-14,332
654,2017-04-15,283
655,2017-04-16,338
656,2017-04-17,454
657,2017-04-18,388
658,2017-04-19,417
659,2017-04-20,394
660,2017-04-21,371
661,2017-04-22,289
662,2017-04-23,359
663,2017-04-24,357
664,2017-04-25,487
665,2017-04-26,502
666,2017-04-27,507
667,2017-04-28,370
668,2017-04-29,708
669,2017-04-30,409
670,2017-05-01,476
671,2017-05-02,427
672,2017-05-03,406
673,2017-05-04,412
674,2017-05-05,379
675,2017-05-06,327
676,2017-05-07,332
677,2017-05-08,455
678,2017-05-09,405
679,2017-05-10,406
680,2017-05-11,425
681,2017-05-12,373
682,2017-05-13,287
683,2017-05-14,335
684,2017-05-15,438
685,2017-05-16,355
686,2017-05-17,370
687,2017-05-18,340
688,2017-05-19,342
689,2017-05-20,258
690,2017-05-21,371
691,2017-05-22,380
692,2017-05-23,368
693,2017-05-24,360
694,2017-05-25,382
695,2017-05-26,302
696,2017-05-27,292
697,2017-05-28,360
698,2017-05-29,387
699,2017-05-30,400
700,2017-05-31,391
701,2017-06-01,353
702,2017-06-02,290
703,2017-06-03,270
704,2017-06-04,329
705,2017-06-05,357
706,2017-06-06,350
707,2017-06-07,316
708,2017-06-08,301
709,2017-06-09,283
710,2017-06-10,250
711,2017-06-11,303
712,2017-06-12,296
713,2017-06-13,338
714,2017-06-14,331
